filename,reference,hypothesis,references_normalized,hypothesis_normalized,sample_wer_%,sample_cer_%
P-097_Simple_5b.wav,Her (not here) name is Fatima.,Her (not here) name is Fatima.,her not here name is fatima,her not here name is fatima,0.0,0.0
P-099_Case_35.wav,Ayesha loves her.,Ayesha loves her.,ayesha loves her,ayesha loves her,0.0,0.0
P-099_Case_39.wav,Ahmed gave a flower to his wife.,Ahmed gave a flower to his wife.,ahmed gave a flower to his wife,ahmed gave a flower to his wife,0.0,0.0
P-099_Case_54.wav,He will go to Hunza tomorrow.,He will go to Hunza tomorrow.,he will go to hunza tomorrow,he will go to hunza tomorrow,0.0,0.0
P-099_Cls_185.wav,People have gathered here.,People have gathered here.,people have gathered here,people have gathered here,0.0,0.0
P-099_Cls_187.wav,This is a tall tree.,This is a tall tree.,this is a tall tree,this is a tall tree,0.0,0.0
P-099_Cls_189.wav,We need an electric wire.,We need an electric wire.,we need an electric wire,we need an electric wire,0.0,0.0
P-099_Cls_202.wav,Give me one apple.,Give me one apple.,give me one apple,give me one apple,0.0,0.0
P-099_Cls_210.wav,They carried ten bags of rice.,They carried ten bags of rice.,they carried ten bags of rice,they carried ten bags of rice,0.0,0.0
P-099_Cls_212.wav,Give me one long stick.,Give me one long stick.,give me one long stick,give me one long stick,0.0,0.0
P-099_ECV_156.wav,He died.,He died.,he died,he died,0.0,0.0
P-099_ECV_162.wav,He blessed us.,He blessed us.,he blessed us,he blessed us,0.0,0.0
P-099_ECV_163.wav,Go and see.,Go and see.,go and see,go and see,0.0,0.0
P-099_ECV_164.wav,Emaan kicked me and ran away.,Emaan kicked me and ran away.,emaan kicked me and ran away,emaan kicked me and ran away,0.0,0.0
P-099_ECV_165.wav,Sleep after eating.,Sleep after eating.,sleep after eating,sleep after eating,0.0,0.0
P-099_ECV_171.wav,Finish your work and come home.,Finish your work and come home.,finish your work and come home,finish your work and come home,0.0,0.0
P-099_ECV_183.wav,"After finishing the meeting, we went home.","After finishing the meeting, we went home.",after finishing the meeting we went home,after finishing the meeting we went home,0.0,0.0
P-099_Int_226.wav,Do you know her?,Do you know her?,do you know her,do you know her,0.0,0.0
P-099_Int_229.wav,Why didn’t you come yesterday?,Why didn’t you come yesterday?,why didn’t you come yesterday,why didn’t you come yesterday,0.0,0.0
P-099_Int_232.wav,Where did they go last night?,Where did they go last night?,where did they go last night,where did they go last night,0.0,0.0
P-099_Int_236.wav,Can she speak English?,Can she speak English?,can she speak english,can she speak english,0.0,0.0
P-099_Int_238.wav,Who will help us tomorrow?,Who will help us tomorrow?,who will help us tomorrow,who will help us tomorrow,0.0,0.0
P-099_Neg_100.wav,I didn’t eat yesterday.,I didn’t eat yesterday.,i didn’t eat yesterday,i didn’t eat yesterday,0.0,0.0
P-099_Neg_104.wav,He left without informing anyone.,He left without informing anyone.,he left without informing anyone,he left without informing anyone,0.0,0.0
P-099_Neg_107.wav,I do not know.,I do not know.,i do not know,i do not know,0.0,0.0
P-099_Neg_108.wav,Do not enter.,Do not enter.,do not enter,do not enter,0.0,0.0
P-099_Neg_113.wav,I never drink juice.,I never drink juice.,i never drink juice,i never drink juice,0.0,0.0
P-099_Neg_114.wav,She did not eat anything yesterday.,She did not eat anything yesterday.,she did not eat anything yesterday,she did not eat anything yesterday,0.0,0.0
P-099_Neg_94a.wav,He (right here) is not a teacher.,He (right here) is not a teacher.,he right here is not a teacher,he right here is not a teacher,0.0,0.0
P-099_Ref_137.wav,They defended themselves in court.,They defended themselves in court.,they defended themselves in court,they defended themselves in court,0.0,0.0
P-099_Ref_140.wav,She taught herself to read.,She taught herself to read.,she taught herself to read,she taught herself to read,0.0,0.0
P-099_Ref_145.wav,We cooked dinner by ourselves.,We cooked dinner by ourselves.,we cooked dinner by ourselves,we cooked dinner by ourselves,0.0,0.0
P-099_Simple_12b.wav,He (not here) saw that they are playing with a stone.,He (not here) saw that they are playing with a stone.,he not here saw that they are playing with a stone,he not here saw that they are playing with a stone,0.0,0.0
P-099_Simple_14.wav,I want to go to the town tonight.,I want to go to the town tonight.,i want to go to the town tonight,i want to go to the town tonight,0.0,0.0
P-099_Simple_15.wav,I know that tomorrow is a holiday.,I know that tomorrow is a holiday.,i know that tomorrow is a holiday,i know that tomorrow is a holiday,0.0,0.0
P-099_Simple_23b.wav,They (not here) are eating because they are hungry.,They (not here) are eating because they are hungry.,they not here are eating because they are hungry,they not here are eating because they are hungry,0.0,0.0
P-099_Simple_30.wav,I will call you if I need help.,I will call you if I need help.,i will call you if i need help,i will call you if i need help,0.0,0.0
P-099_Simple_5a.wav,Her (right here) name is Fatima.,Her (right here) name is Fatima.,her right here name is fatima,her right here name is fatima,0.0,0.0
P-099_Simple_7a.wav,She (right here) saw a man.,She (right here) saw a man.,she right here saw a man,she right here saw a man,0.0,0.0
P-099_TAM_66.wav,I was walking.,I was walking.,i was walking,i was walking,0.0,0.0
P-099_TAM_79.wav,She will walk home after sunset.,She will walk home after sunset.,she will walk home after sunset,she will walk home after sunset,0.0,0.0
P-099_TAM_82.wav,I might walk there later.,I might walk there later.,i might walk there later,i might walk there later,0.0,0.0
P-099_TAM_87.wav,She has already walked to the village.,She has already walked to the village.,she has already walked to the village,she has already walked to the village,0.0,0.0
P-099_TAM_88.wav,They had walked far before it started raining.,They had walked far before it started raining.,they had walked far before it started raining,they had walked far before it started raining,0.0,0.0
P-099_TAM_89.wav,He (not here) will have walked by the time we start.,He (not here) will have walked by the time we start.,he not here will have walked by the time we start,he not here will have walked by the time we start,0.0,0.0
P-100_Cau_315.wav,The nurse fed the baby.,The nurse fed the baby.,the nurse fed the baby,the nurse fed the baby,0.0,0.0
P-100_Cau_317.wav,I made the girl clean the room.,I made the girl clean the room.,i made the girl clean the room,i made the girl clean the room,0.0,0.0
P-100_Cau_326.wav,I am unable to walk.,I was not walking.,i am unable to walk,i was not walking,80.0,63.16
P-100_Cau_334.wav,The cold weather made him sick.,The cold weather made him sick.,the cold weather made him sick,the cold weather made him sick,0.0,0.0
P-100_Cau_339.wav,We made him carry the bags.,We made him carry the bags.,we made him carry the bags,we made him carry the bags,0.0,0.0
P-100_Cau_341.wav,The heat made the ice melt.,The heat made the ice melt.,the heat made the ice melt,the heat made the ice melt,0.0,0.0
P-100_Cls_205.wav,She ate four oranges.,She ate four oranges.,she ate four oranges,she ate four oranges,0.0,0.0
P-100_Cls_208.wav,We need five sheets of paper.,We need five sheets of paper.,we need five sheets of paper,we need five sheets of paper,0.0,0.0
P-100_ECV_155.wav,He broke the car.,He broke the pot.,he broke the car,he broke the pot,25.0,18.75
P-100_ECV_171.wav,Finish your work and come home.,Finish your work.,finish your work and come home,finish your work,50.0,46.67
P-100_ECV_173.wav,She cooked food and served the children.,We cooked dinner by ourselves.,she cooked food and served the children,we cooked dinner by ourselves,85.71,58.97
P-100_ECV_174.wav,They shouted and clapped.,They shouted and clapped.,they shouted and clapped,they shouted and clapped,0.0,0.0
P-100_ECV_175.wav,Wash your hands before eating.,The food was cooked by the children.,wash your hands before eating,the food was cooked by the children,140.0,96.55
P-100_ECV_179.wav,They sat together and talked for a long time.,They sat together and talked for a long time.,they sat together and talked for a long time,they sat together and talked for a long time,0.0,0.0
P-100_ECV_180.wav,He looked at me and smiled.,He looked at me and smiled.,he looked at me and smiled,he looked at me and smiled,0.0,0.0
P-100_ECV_182.wav,I will go there and ask him.,I will go there and ask him.,i will go there and ask him,i will go there and ask him,0.0,0.0
P-100_ECV_183.wav,"After finishing the meeting, we went home.","After finishing the meeting, we went home.",after finishing the meeting we went home,after finishing the meeting we went home,0.0,0.0
P-100_Int_214.wav,What is your name?,What is your name?,what is your name,what is your name,0.0,0.0
P-100_Int_233.wav,How long will you stay here?,How long will you stay here?,how long will you stay here,how long will you stay here,0.0,0.0
P-100_Int_237.wav,Are you feeling better now?,Are you feeling better now?,are you feeling better now,are you feeling better now,0.0,0.0
P-100_Int_239.wav,Why are they shouting?,Why are they shouting?,why are they shouting,why are they shouting,0.0,0.0
P-100_Int_240.wav,When did you see him?,When did you see him?,when did you see him,when did you see him,0.0,0.0
P-100_Neg_102.wav,I have not eaten.,I have not eaten.,i have not eaten,i have not eaten,0.0,0.0
P-100_Neg_108.wav,Do not enter.,Do not enter.,do not enter,do not enter,0.0,0.0
P-100_Neg_110.wav,I did not play today.,I did not play today.,i did not play today,i did not play today,0.0,0.0
P-100_Neg_117.wav,Nobody saw me.,Nobody saw me.,nobody saw me,nobody saw me,0.0,0.0
P-100_Neg_119.wav,Not even my sister believed me.,Not even my sister believed me.,not even my sister believed me,not even my sister believed me,0.0,0.0
P-100_Pro_259.wav,She talked about herself.,She protected herself from the cold.,she talked about herself,she protected herself from the cold,125.0,95.83
P-100_Pro_262.wav,They came from him.,They came from him.,they came from him,they came from him,0.0,0.0
P-100_Pro_265.wav,That is a big tree.,That is a big tree.,that is a big tree,that is a big tree,0.0,0.0
P-100_Pro_266.wav,These are my clothes.,These are my clothes.,these are my clothes,these are my clothes,0.0,0.0
P-100_Pro_271.wav,Leave it over there.,Leave it over there.,leave it over there,leave it over there,0.0,0.0
P-100_Pro_273.wav,The school is far from here.,The school is far from here.,the school is far from here,the school is far from here,0.0,0.0
P-100_Pro_277.wav,We will meet later.,We will meet later.,we will meet later,we will meet later,0.0,0.0
P-100_Ref_130.wav,They told me about themselves.,They told me about themselves.,they told me about themselves,they told me about themselves,0.0,0.0
P-100_Ref_131.wav,The door opened by itself.,The door opened by itself.,the door opened by itself,the door opened by itself,0.0,0.0
P-100_Ref_141.wav,He blamed himself for the mistake.,He blamed himself for the mistake.,he blamed himself for the mistake,he blamed himself for the mistake,0.0,0.0
P-100_Ref_142.wav,They prepared themselves for the exam.,They prepared themselves for the exam.,they prepared themselves for the exam,they prepared themselves for the exam,0.0,0.0
P-100_Ref_145.wav,We cooked dinner by ourselves.,We cooked dinner by ourselves.,we cooked dinner by ourselves,we cooked dinner by ourselves,0.0,0.0
P-100_Ref_148.wav,They helped each other during the storm.,They helped each other during the storm.,they helped each other during the storm,they helped each other during the storm,0.0,0.0
P-100_Val_281.wav,The door opened.,The door opened.,the door opened,the door opened,0.0,0.0
P-100_Val_285.wav,The pot broke.,The pot broke.,the pot broke,the pot broke,0.0,0.0
P-100_Val_286.wav,He broke the pot.,He broke the pot.,he broke the pot,he broke the pot,0.0,0.0
P-100_Val_288.wav,She cooked the food.,She cooked the food.,she cooked the food,she cooked the food,0.0,0.0
P-100_Val_294.wav,The girl danced.,The girl danced.,the girl danced,the girl danced,0.0,0.0
P-100_Val_298.wav,She made him go.,She made him go.,she made him go,she made him go,0.0,0.0
P-100_Val_300.wav,The noise made the baby cry.,The noise made the baby cry.,the noise made the baby cry,the noise made the baby cry,0.0,0.0
P-100_Val_301.wav,The fire burned.,The fire burned.,the fire burned,the fire burned,0.0,0.0
P-100_Val_307.wav,He swam.,He swam.,he swam,he swam,0.0,0.0
P-101_Adp_406.wav,I am at home.,I am at home.,i am at home,i am at home,0.0,0.0
P-101_Adp_424.wav,She arrived from the city.,She arrived from the city.,she arrived from the city,she arrived from the city,0.0,0.0
